"","A1-30_1","A1-30_2","A1-30_3","A1-22_1","A1-22_2","A1-22_3","WT-30_1","WT-30_2","WT-30_3","WT-22_1","WT-22_2","WT-22_3"
"P16015|CAH3_MOUSE",24.6117686824936,24.7364420871963,24.3424041925815,23.8253017943188,24.5150929483429,23.111556299,24.0096386586157,24.4401937091178,23.9199456907144,24.2537861840539,24.3740827083098,24.1031523572733
"P16045|LEG1_MOUSE",20.9492289874129,21.0348364337821,20.5909003139532,21.0090265890051,21.2048991495826,20.6583718039035,21.3395643390238,21.3100266454029,20.5825960057963,21.2440005348002,21.5687182295126,21.59347843435
"P16125|LDHB_MOUSE",20.3124741887234,20.6842427551337,20.7828086930655,21.1850965228281,21.7723904936603,19.2072063539682,21.7567983774411,21.6196806529073,21.2805966313349,20.6410501399394,20.9571778697308,21.0865888237546
"P16332|MUTA_MOUSE",23.2684688987805,22.9522384190523,23.0738797241729,23.4492834301741,23.6429434299422,21.4336660192013,22.8190690800871,22.6322098067898,22.3913456064923,21.9828473888327,23.0685841173252,20.0427951666573
"P16372|ZFP58_MOUSE",15.1698835171018,12.7808981412249,15.6558553880376,15.7862366948582,14.343646340856,15.5751430067172,12.3458387663274,12.2643506694734,15.1819969212307,12.1463974768027,12.3096283176732,15.2329340764644
"P16546|SPTN1_MOUSE",20.248012206077,19.6667704587658,21.7130443233249,19.6502492465098,18.5085212699239,21.4294199209869,20.978445204681,19.9809958120887,20.8026471501309,21.0614389650768,20.5948365769305,20.4573870917673
"P16627|HS71L_MOUSE",16.3030133990438,16.1153640824788,15.0805131041564,15.2736018478762,16.0994745913582,15.1869967688917,15.8752568440279,13.105588874321,15.5975863703785,15.8956644067525,15.8574724934946,16.3539638317749
"P16858|G3P_MOUSE",20.864729867563,21.5153129212997,20.8409961531854,22.6699500147029,21.838381834406,24.1928431668585,21.3764635237021,21.6933759272096,21.7284192088873,21.9990500679257,21.6921910721297,21.7743839199244
"P17047|LAMP2_MOUSE",14.2726602538607,16.2547987031514,17.2719764261136,17.7699158222462,17.0430893531878,13.5040004753406,16.4005241709061,16.210288742988,16.0479017247925,15.7866108334853,15.3965615129135,17.4070473891591
"P17156|HSP72_MOUSE",15.6069863610736,16.7337206828334,16.9867494494048,16.2046937833977,16.0330026418014,15.9162960909924,16.4918214744121,17.6336748491474,17.0302985709302,16.8199964196224,16.1504218359671,17.2308806646491
"P17182|ENOA_MOUSE",22.4397440307475,22.6754544499498,22.1135299598629,23.257634433498,23.7644063417963,19.9080202819253,23.5976061336963,23.006776172436,23.2075288517217,23.2023157682268,23.2636798269844,23.2682123002613
"P17183|ENOG_MOUSE",19.4531217792678,19.6633864571024,18.6981724147582,19.7350356766947,19.3695724270643,17.780179612634,20.7504857020262,20.3244427374692,20.294683339579,20.4708753033852,20.2778728584951,20.2593882415361
"P17225|PTBP1_MOUSE",17.3474272477004,15.1534153476112,16.9767899743224,17.5107620048625,17.2829738287704,14.3604227158349,17.1310956119465,17.0285978561529,16.9756865601566,16.7511482626313,17.4708159771822,17.3683775462536
"P17426|AP2A1_MOUSE",17.905114428941,17.7099235108555,17.460609395273,17.6791977456944,17.6969466135228,15.8562747536683,17.6132188938601,18.0737028914158,17.9008391606196,17.6402244560898,17.489016735454,17.9564571568205
"P17427|AP2A2_MOUSE",17.905114428941,17.7099235108555,17.460609395273,17.6791977456944,17.6969466135228,15.8562747536683,17.6132188938601,18.0737028914158,17.9008391606196,17.6402244560898,17.489016735454,17.9564571568205
"P17563|SBP1_MOUSE",16.9699920518366,17.0723570654967,18.3365388122754,16.4735859005122,16.4454452486394,15.9319549751788,17.5380314167134,18.0239131787323,17.4188404536268,16.8663857089302,17.0166991632105,17.309528933376
"P17665|COX7C_MOUSE",18.1191406336267,17.6636918636198,16.3671587621099,17.2319799488577,17.0314815256177,18.3275959734008,18.0176740278549,17.7111519886827,17.4554643289028,16.6379490693546,17.64012607678,16.8410886123531
"P17710|HXK1_MOUSE",17.2367528830275,16.7159603150082,17.4504848315863,17.5029890931242,17.9931820977621,16.8248409302042,17.0342721675386,18.0509117836326,17.5321591060014,17.6750652692969,16.0406129382461,17.0275185830119
"P17742|PPIA_MOUSE",21.0173703710024,21.6115687897804,21.0916497373939,20.8354013372943,20.7919573522924,19.3326242460771,20.5198061148404,21.0948969376029,21.1943117016952,21.235284449552,21.3082333601289,20.7321926047553
"P17751|TPIS_MOUSE",20.9103083658864,21.3606341290924,21.0233075291584,22.1444777652257,20.5239681009674,22.3471855549392,21.2051643048401,20.9452389195326,20.8162660396748,20.6704073828131,20.2484867867445,20.8634456113905
"P17809|GTR1_MOUSE",12.8675534666343,13.3707481534501,11.5872695776444,14.127048491363,14.6115422505895,12.7088991547281,13.7111542611775,13.6374209641241,13.3827056824244,13.6728193330914,14.425661692763,14.3150017747005
"P17879|HS71B_MOUSE",17.3976737974362,15.4675844087402,18.2380277441931,16.6673726520144,17.5274456972345,14.9386348913426,17.911359098928,18.2907308542431,18.5763330247632,17.9034655919856,17.9129410137931,16.9849558756395
"P17932|RL32P_MOUSE",13.5517518734115,15.1374497691019,14.1243524509352,16.263498271652,12.7080607652734,17.4836185990362,14.664491673627,13.9149823627565,9.31247594899424,14.2675376999849,10.803131358476,11.6913993770441
"P18242|CATD_MOUSE",19.4970872721315,19.1762715361204,19.19576928321,19.8021236233158,19.3947532341559,17.4555637806747,19.3876563982264,18.8408651272139,19.2015461862367,19.3156070998382,19.8323982120361,19.8257185133734
"P18293|ANPRA_MOUSE",12.9318049211183,17.0992153668591,13.7589692541433,14.0687956567142,13.9241410934549,13.8391932552822,13.4646899615794,14.2309115591762,13.6805979748792,14.1718479389091,13.284021576709,13.7081858346838
"P18572|BASI_MOUSE",19.252871553311,19.4110821566361,19.9028994853945,19.8945099963469,19.6648183378761,18.7878258657287,19.4960753186047,19.1028512451449,19.3006367667094,19.7310670677944,20.1549110428281,20.6716261499569
"P18760|COF1_MOUSE",19.3400387111393,19.9310130247842,19.2599467902458,19.3384399973647,18.9900390180669,16.0681148753164,19.6153450668465,19.0751879424742,19.1132646184794,19.0044370364989,18.9717213090913,19.2055341159284
"P18826|KPB1_MOUSE",16.1363909987963,15.9513779315498,14.7087438902757,16.2888885980807,16.3349752200518,17.2458853218648,15.6089027801612,16.0671343283199,15.5387944858243,15.6904563821761,17.9024473675591,14.8956388012168
"P18872|GNAO_MOUSE",17.2564616430141,16.203562509911,16.3438397915959,15.9404723124021,16.9392748407688,15.5551064479663,15.8870356488125,16.8178051766565,17.4676267229547,16.2280249899357,16.9572059492369,16.0410575111726
"P19096|FAS_MOUSE",22.3077522470789,22.4097967095645,21.9941219887276,22.691574532889,21.9472088597011,20.1148032690448,22.0282264681052,22.4615342777286,22.1094441162401,22.5258588915707,22.3977355979162,21.7875494191387
"P19123|TNNC1_MOUSE",17.4575177926465,17.7118286708731,12.2438690950096,18.4336563419235,13.3028860626655,15.5862619903984,16.6305246652006,12.2699465843493,16.5314868562619,15.1749869115002,13.9648171745693,16.3403583283489
"P19157|GSTP1_MOUSE",19.2953949774511,18.6886527321302,18.9423461742253,20.136300018896,19.3926764123687,19.7760561032914,19.3972981857453,18.1657065768434,18.6831181897744,19.5526696603165,18.5735385404903,17.0903074267571
"P19246|NFH_MOUSE",11.4255421777895,12.6594866685361,13.0757497130025,11.2657928819674,11.3125914379206,10.936709041506,12.0770366597701,11.6315584189331,12.9039405763848,10.5089583344866,11.0043820054042,11.5986671434538
"P19253|RL13A_MOUSE",20.1447845637241,18.3491053049603,20.0301972528534,18.7209130507174,18.7448804710643,17.5323379645492,19.2903572989774,18.8238058861088,18.1941364283323,18.807881489896,18.4099945571646,18.493163152844
"P19324|SERPH_MOUSE",18.9279801673017,18.7992045183614,18.5208161215044,17.9225650658436,17.7713430931114,19.0567313729527,19.5614526005859,18.5374861959737,18.7106580731634,18.209495726658,19.2922083785218,18.3322709567686
"P19536|COX5B_MOUSE",23.7653282917107,22.434846058533,22.7366783545466,21.5329655826017,22.8633157237306,21.130439848842,23.755979624404,23.9693899469238,23.4843942916023,23.7754397863343,23.3736987529398,22.4991141386527
"P19639|GSTM3_MOUSE",16.7872726963429,17.0230253942277,18.362339962005,16.8739793883156,16.5575478394023,19.3833336751947,17.0498089938851,16.097160987058,16.8259018704399,17.0032442624937,16.6507806837696,17.6400277613924
"P19783|COX41_MOUSE",22.1638045894304,21.684053213296,21.6586722600023,21.5615514221089,22.0926597286737,25.0635356334513,22.954833770247,21.6361473182604,22.165395595828,21.6973464317482,22.9776376030713,22.1127229734552
"P19973|LSP1_MOUSE",14.8177888665668,15.6115126275501,14.1920132652244,13.7178286947473,14.523109634075,13.2148173899461,15.3146113176457,15.1391716037626,14.7895176488985,14.9154637600771,16.1314177043294,14.9894994781687
"P20029|BIP_MOUSE",20.2908714636086,18.5405836533413,22.0181296990326,21.1633955144311,18.7086071715322,25.8285099677849,22.5558965564654,18.5815697868006,22.1147992348234,19.7702789998897,20.6550240306613,20.0444155993105
"P20060|HEXB_MOUSE",13.5714669435885,11.916157996679,12.8184501936792,13.3581557044447,13.1081189685166,13.9185334513637,16.1375593576188,16.3183961108317,12.3741157239657,16.9015515153321,11.1084976673552,15.5794280544373
"P20065|TYB4_MOUSE",18.8126871710943,19.4715434481544,19.7240478976162,18.3842968291694,18.5972706952401,17.1364562884852,19.635882713684,19.4322745754579,19.6964269575161,18.6612273807639,18.5207610770555,19.2825988927363
"P20108|PRDX3_MOUSE",20.8150384616492,21.2337510221016,21.7886173818563,21.008811705005,22.1182513539589,17.939288743072,21.9427846589156,21.4743095005583,20.9544880699774,21.2459163701204,20.2993661175792,19.7614858997492
"P20152|VIME_MOUSE",21.8013243184319,21.8720813371456,22.0121298792512,21.4763632832974,21.4879420662282,17.8013138496278,22.8854249220932,22.5726137298331,22.0113269112612,21.7034921685841,21.6802176410162,21.3637805204082
"P20801|TNNC2_MOUSE",18.4714011112214,17.9471404695685,19.9641834706008,21.8707883003478,16.7271521435674,23.4517916556123,17.7829826007916,18.0793688914762,15.8472676748342,19.835890189902,18.2205158790262,16.840419835721
"P20918|PLMN_MOUSE",16.7653607752203,18.24954709625,17.0466153466313,17.0163215701791,17.3462545275568,18.3199102221783,16.2378125141861,16.3205601266758,15.373289455756,15.9305509373784,16.4384840582307,17.0464216972699
"P21107|TPM3_MOUSE",18.1094364705093,18.6219418581144,18.517915162306,17.7986822083174,16.8046254004241,17.6871714366433,17.1997885010332,17.0085103622607,16.6902340847931,18.4309908482911,18.4057844598564,17.6994173747551
"P21126|UBL4A_MOUSE",13.5289368005047,13.9124598548911,12.389894662189,12.5110046794445,12.9415100238574,16.5424846321803,12.4430529475404,11.3354109565,11.321238705188,13.1681173200655,12.8048338410454,13.2909923663575
"P21278|GNA11_MOUSE",16.1784736485686,17.025087316423,16.925604332987,16.0879684997801,15.7472219803038,14.953326631851,16.0092740317287,16.4905895588466,17.2065207695237,15.0244947398099,16.0923058152725,16.3413843461252
"P21279|GNAQ_MOUSE",16.4819569025673,16.9222432111704,16.4347236701188,15.5737039853926,15.8698104529211,17.0792591367438,16.7590675158465,16.2498049241097,16.1728144231351,16.1300026955428,14.4823330922838,15.8921612697432
"P21300|ALD1_MOUSE",15.9880894167782,15.4956423285863,16.7744859520541,16.0480028718231,16.1315250189864,15.4136619731581,15.5606117919776,13.4617408481301,15.3725811307895,12.5275305196705,15.6133322201922,11.4317170736088
"P21550|ENOB_MOUSE",17.3383173343943,18.3196952714024,20.041964020709,22.491879512623,17.0102215749308,24.1051757550813,17.4287023534144,18.3013251541757,17.0323438892639,19.8745295044515,18.8783948724664,17.0798490158425
"P21614|VTDB_MOUSE",18.879934978514,17.709254147591,19.0400866029588,18.0430764266941,18.1866639494408,17.9967463846499,18.7113123991956,18.6020528273298,18.3831273370135,18.5495618989121,18.8227496568439,17.2070608530552
"P21619|LMNB2_MOUSE",19.0215309112504,19.2783615422202,18.7489077618903,19.9163356618899,18.3527408208198,22.5973828986637,18.0760693750519,18.0161972801923,17.5254543588076,18.4620424105641,18.8671255345267,19.5820030167538
"P21812|MCPT4_MOUSE",16.1389235139658,15.4588500174469,15.9507386599514,16.7565291414348,15.9947087628324,15.4595045264321,15.9742586912639,14.2764909225088,15.6395317174234,13.9345495809056,15.3701668353286,16.0221428078853
"P21844|CMA1_MOUSE",16.2892094806275,16.273107154076,16.4232154006617,16.8539183076215,16.7003223426687,13.3915952236294,16.8248036464519,16.9633220515463,16.2286700927682,16.4135281056701,16.3738852143238,16.6136988328492
"P21958|TAP1_MOUSE",16.6469663230402,16.7061413173266,14.5785885133403,15.4733769334153,15.8421852461619,13.7346832679411,14.5282707098094,13.4132178819998,16.9677967924298,14.0127636691295,14.9267152680661,15.0297192804944
"P21981|TGM2_MOUSE",18.8199794609227,18.7064654624538,18.7486231169233,18.8231301676403,18.5773417845401,18.0676025764348,18.7052067241358,17.52155635159,18.6827306084272,18.2143025177202,18.6018951708149,18.2848119030394
"P22315|HEMH_MOUSE",16.0322448674532,16.1499060564373,16.1729154608463,15.6341048414545,15.1006485426752,15.5795051021012,15.8362185478687,15.8365615313807,15.787642944767,16.0247598443362,15.8378259945092,15.9162477996131
"P22437|PGH1_MOUSE",9.96042770364186,15.4692376559531,10.7829227461846,15.4580592274612,15.144106771772,13.4594710667905,14.063484741325,13.5807991234876,15.3592939456245,14.7583283727007,10.4715778799925,15.1101627296786
"P22599|A1AT2_MOUSE",17.6768485899642,18.3625711250388,17.6831046162452,17.675756537531,18.1705340675116,16.7466712413793,17.3662752507522,17.9946753995019,16.9869488322863,17.7057995537436,18.1443839079471,16.860917709055
"P23116|EIF3A_MOUSE",16.3315920383194,15.9157541316763,16.1572016478989,16.6180732918024,15.872160708324,16.68717574335,17.1436093149612,17.8067360134341,17.8522565765403,16.8863142427275,17.9336669140889,17.2903511787411
"P23198|CBX3_MOUSE",16.2318417991512,16.7226170444343,16.2901396546206,13.8964308951398,15.7958383132695,16.0821022511601,16.3068488459778,17.0165650038643,15.2441866837725,17.2400557316081,15.8323000663988,16.040648038274
"P23492|PNPH_MOUSE",18.5501850017774,18.0658986108258,17.3022240750454,17.6474647505991,18.2591741746327,17.3771986660713,18.3326561484363,18.721037022959,18.3758141083541,18.3992234251536,18.7024553135492,18.2111395634887
"P23506|PIMT_MOUSE",16.7256051738261,16.1821248704853,17.3726055305038,16.388117291464,16.4452565792341,16.0189266908761,16.1584730091048,16.6746921362913,15.9837747635718,16.4146313979685,16.9855077682127,16.3505604381961
"P23927|CRYAB_MOUSE",19.4599000358345,17.9686124053926,18.3043880891678,19.3893686321268,16.0374553670306,21.2489299506765,16.8376015722118,18.6581139387957,16.1878581186071,17.3064964409199,17.8954173014642,17.9339265441492
"P23953|EST1C_MOUSE",20.4466538368508,20.3474777700841,21.3259282265338,21.1144262270768,21.4613103215879,18.5046242714784,21.5288364708864,20.7782880452362,21.269153794733,20.5911688501401,21.228328316273,20.6014215174977
"P24270|CATA_MOUSE",20.4979463439123,19.381683198875,20.2832430277503,18.7314426095353,20.9616532401532,22.0601765768615,20.3210819673428,20.1652064670634,19.3275860840806,20.5663707230305,19.9830136218861,19.5512922013344
"P24369|PPIB_MOUSE",17.1987631858558,19.1459688285098,19.6359413634591,20.0609557863079,19.3123777959928,18.8357763215479,19.7476710757765,18.0035743486304,19.0377729471877,20.5348028871141,20.3020002678111,20.64921143649
"P24452|CAPG_MOUSE",13.8841361688176,14.6041191738798,14.3126637556009,14.055749473094,13.7700998557261,12.7558450987299,13.570632864429,13.8820159367704,11.6903138975192,13.4055708297577,13.9982887790505,13.9404794241254
"P24457|CP2DB_MOUSE",14.1936394718107,14.1796169457843,14.5406638629708,13.6999197470371,13.9582016048332,12.8087148582482,12.4434101456892,12.1274254466198,13.6067907050147,10.7264018485352,13.0186920650882,13.7369024748774
"P24472|GSTA4_MOUSE",17.2409805058142,17.6818863862239,17.432748467237,17.8468021644617,17.8953036865158,16.6198244967381,17.7124096504164,17.6112670614085,17.6854406040404,17.8751298802691,17.6667798881687,17.6755328592549
"P24527|LKHA4_MOUSE",18.8538312195379,19.0435398385767,19.572279443214,19.3562578732093,21.6344397310036,18.0137779151351,19.7116635122642,18.9086830469786,18.9023055667493,21.8536280417845,19.9067687808871,22.0155496385682
"P24547|IMDH2_MOUSE",12.5796775089655,15.1538892333468,14.9757303502571,13.5657359154893,12.3831496769724,13.187595955896,15.0550432235445,16.0528085223875,13.9756153200466,12.7684611071125,11.8959991679682,13.1612835469908
"P24549|AL1A1_MOUSE",21.0982746961856,20.3170216954593,20.0254552416716,19.439061220261,18.8130970325244,16.8620145911992,19.9830592838941,19.0058131187239,20.4979971997355,18.8019395075263,18.41961501192,19.8540106274298
"P24604|TEC_MOUSE",10.8697414088651,10.7254545515621,13.3587715120277,17.6571129039365,12.3059810626303,15.2738503693111,16.8396709198406,11.4500008014541,13.605459644179,15.6568718373123,17.1172897090142,15.0547853988905
"P24668|MPRD_MOUSE",13.8573580376966,15.642728643769,13.8482392334527,14.5551549911907,15.3620271565775,12.9669729362438,14.7391701826828,13.7152162192546,15.0147222879221,13.8782863280125,16.4828720687806,14.3504142311656
"P25444|RS2_MOUSE",19.1299271849842,19.051762561108,19.2048906146291,19.3724334909631,19.0337257180571,18.2489175620007,18.6866648645778,17.8087406212914,18.6051091461946,18.9267974869332,19.038024768633,18.7560382822013
